rainfall,soil_moisture,tilt_x,tilt_y,vibration,temperature,pressure,landslide
52.08,79.68,0.459,2.915,0.919,30.22,1018.89,1
31.05,74.13,1.187,1.674,0.5,34.11,995.71,1
52.13,67.15,1.968,1.598,0.727,30.11,1005.94,0
86.81,44.85,2.485,0.106,0.269,31.47,1014.63,1
1.09,91.81,2.375,2.52,0.025,25.65,1014.67,0
70.73,97.26,2.165,0.135,0.578,28.15,1010.55,1
73.6,25.63,1.077,2.719,0.835,24.56,1004.14,0
76.52,30.07,0.367,1.616,0.99,20.53,1002.11,1
29.04,57.31,0.651,0.505,0.847,21.27,1014.19,0
85.69,18.21,2.595,1.355,0.554,22.21,996.77,0
10.97,49.28,2.572,2.985,0.609,21.81,1002.85,1
23.91,62.36,2.855,0.915,0.824,25.66,1007.01,0
105.3,56.99,0.228,0.808,0.02,19.95,1014.95,0
88.65,39.78,1.61,0.354,0.952,25.33,1001.22,0
1.65,58.82,1.946,1.791,0.531,33.32,1006.46,0
29.81,96.29,2.132,0.268,0.952,23.12,998.37,1
25.73,28.54,1.932,2.298,0.765,19.45,1015.11,0
32.5,68.93,2.31,2.758,0.152,21.94,1013.57,0
29.71,13.91,1.078,2.796,0.165,32.54,1014.6,1
7.5,15.98,0.538,0.324,0.354,33.83,991.72,0
55.07,59.66,0.614,1.675,0.264,32.73,1004.61,1
87.93,19.44,0.036,0.291,0.439,20.75,994.08,0
72.81,12.01,1.051,1.716,0.604,22.76,1010.21,0
80.74,25.44,0.275,2.445,0.437,34.5,999.34,0
9.74,60.84,0.964,1.613,0.056,21.48,1013.24,0
114.18,73.3,1.885,2.616,0.976,17.76,991.96,1
100.62,28.22,2.683,2.405,0.425,20.64,1005.4,1
96.61,70.14,2.519,0.83,0.851,34.28,993.71,1
98.76,26.42,0.758,1.89,0.074,23.32,1006.74,0
111.93,65.21,0.402,0.022,0.81,33.68,1008.22,0
65.31,47.08,0.579,1.188,0.173,17.08,1003.86,0
24.03,68.84,2.913,0.714,0.679,30.32,998.39,0
74.01,99.55,1.648,2.811,0.662,16.87,990.97,1
89.15,94.4,0.548,1.216,0.91,18.95,1009.86,0
88.55,10.39,2.522,1.962,0.321,27.32,1016.11,1
62.57,89.69,1.186,2.196,0.109,23.69,1012.01,1
8.22,15.98,2.698,2.32,0.865,28.33,1016.79,0
44.53,95.77,0.782,2.207,0.332,34.47,1017.89,0
110.49,35.36,1.18,0.867,0.233,16.05,1003.49,0
70.13,44.38,1.515,2.058,0.486,18.83,1010.94,0
64.6,18.25,2.678,1.647,0.146,27.8,1001.92,1
32.26,20.1,2.606,1.792,0.297,32.93,1017.59,0
44.21,75.41,1.723,0.002,0.385,30.95,1006.89,0
107.44,94.99,0.665,0.775,0.277,24.31,1012.57,1
79.98,64.97,1.21,2.792,0.45,29.91,990.44,1
94.49,74.43,2.927,0.87,0.385,19.16,1007.27,1
54.52,78.58,1.823,1.314,0.775,15.27,1012.26,1
75.63,33.65,2.343,0.56,0.918,26.4,997.71,0
29.81,14.07,1.35,0.416,0.101,31.26,990.43,0
84.66,10.17,1.596,0.626,0.823,23.67,1012.31,1
51.31,41.56,1.287,1.661,0.932,26.38,1000.14,1
53.11,31.73,2.109,2.757,0.687,23.44,1002.86,1
77.92,15.61,2.554,0.979,0.996,25.28,1006.86,0
112.35,26.16,1.522,0.97,0.335,32.69,993.31,0
7.68,21.2,1.443,1.692,0.83,24.56,993.11,0
98.97,92.34,1.021,1.07,0.674,15.15,1018.83,1
35.09,22.62,0.531,2.731,0.323,31.0,1000.17,0
53.27,58.39,2.818,1.134,0.705,27.35,997.67,1
2.63,63.38,0.948,1.471,0.51,29.61,991.43,0
36.13,58.91,2.402,1.6,0.189,33.02,995.22,1
60.32,18.92,2.146,2.346,0.174,20.72,1002.93,0
6.74,38.69,2.373,1.692,0.713,25.06,1000.26,0
58.93,14.61,2.81,0.717,0.712,27.05,1002.74,1
111.25,45.61,1.87,0.372,0.531,21.91,1011.12,0
12.65,26.97,2.694,2.813,0.501,31.92,1009.25,0
91.73,60.55,0.503,2.405,0.18,28.95,1004.79,0
49.16,72.35,1.88,0.069,0.429,29.67,1014.44,1
78.62,57.89,2.317,2.465,0.871,31.16,1015.72,1
31.23,49.08,0.815,1.772,0.855,20.16,1007.72,1
19.14,44.86,2.222,1.557,0.661,29.91,993.53,0
19.26,85.75,2.335,0.037,0.997,30.48,1002.19,1
8.46,29.74,2.494,2.343,0.893,31.85,1009.03,0
22.28,76.08,0.939,0.594,0.145,24.77,991.89,0
79.71,78.17,2.045,2.184,0.399,25.08,990.6,0
105.8,47.73,0.913,0.048,0.132,16.96,1018.45,1
97.7,36.76,2.217,2.389,0.466,32.04,1011.9,0
82.22,52.35,1.389,0.069,0.776,25.67,994.59,0
13.25,18.39,1.793,0.708,0.156,26.89,1003.35,0
34.7,14.13,1.248,0.805,0.88,17.43,995.81,0
37.18,20.04,0.486,0.473,0.569,27.04,990.31,0
29.99,26.84,0.534,1.443,0.749,15.84,1001.75,0
61.8,55.38,0.233,0.851,0.045,33.46,1009.45,0
64.27,86.42,1.854,2.98,0.094,32.27,1018.62,1
42.83,31.21,2.546,1.74,0.621,18.89,1013.1,0
42.45,94.16,0.063,1.699,0.838,26.88,996.9,1
99.43,95.94,0.199,0.663,0.874,27.05,1000.09,1
94.72,96.3,1.372,1.226,0.688,31.07,1005.62,1
36.94,85.38,2.213,0.372,0.201,30.14,995.74,0
109.65,42.74,0.473,2.288,0.195,34.86,1014.99,1
114.34,16.54,0.815,0.993,0.881,22.02,995.04,1
39.21,61.19,0.696,2.256,0.113,17.49,998.7,0
42.53,60.28,1.197,1.115,0.686,26.47,1007.33,0
60.68,86.5,0.675,2.966,0.534,30.28,993.7,0
112.93,99.64,1.058,0.513,0.421,20.72,1008.74,1
105.16,55.73,2.186,0.005,0.44,19.72,1018.33,1
12.31,41.07,1.833,1.784,0.945,31.05,1010.75,0
47.13,26.73,0.244,2.859,0.861,30.07,1014.38,0
66.4,10.43,1.913,1.941,0.865,19.07,1003.15,0
60.38,55.82,1.431,0.257,0.407,32.39,1000.96,0
23.26,60.0,2.804,1.621,0.107,17.69,999.86,0
103.06,84.24,0.868,2.728,0.998,17.18,1009.81,1
81.23,55.41,2.178,0.02,0.145,22.02,1005.56,0
100.55,92.48,2.193,0.501,0.516,32.73,1004.17,1
103.05,66.53,0.665,2.444,0.265,28.91,993.02,0
89.8,85.63,2.71,2.682,0.511,22.89,1010.2,1
52.71,23.35,1.474,2.121,0.305,18.15,1011.76,1
73.27,86.98,2.037,2.975,0.897,29.27,995.89,1
19.24,70.76,0.438,0.271,0.968,26.98,1012.79,0
80.84,25.32,0.773,1.637,0.41,34.75,1016.38,1
21.51,27.08,1.758,2.055,0.07,30.31,995.24,0
83.27,93.39,0.957,2.108,0.663,17.04,1003.56,1
27.55,12.9,1.499,2.38,0.377,29.56,1016.29,0
14.11,51.63,1.122,2.753,0.986,20.15,1004.62,1
19.83,38.21,1.922,1.085,0.089,34.24,1014.46,0
0.24,69.86,1.461,0.129,0.119,15.39,996.47,0
86.25,85.57,0.014,1.087,0.699,19.77,991.92,1
87.89,42.43,1.949,2.015,0.759,24.98,991.78,1
61.79,48.42,1.266,0.64,0.471,16.58,1019.17,0
19.36,98.37,1.025,2.43,0.277,21.88,994.94,0
10.03,80.55,0.282,0.659,0.31,24.94,1015.95,0
2.3,90.75,0.661,0.03,0.338,23.94,999.47,0
19.89,49.49,0.671,1.524,0.225,24.21,991.2,0
106.9,31.07,2.806,2.179,0.851,32.58,997.23,1
28.98,47.07,1.298,1.049,0.065,25.11,1005.16,1
42.51,74.45,0.126,2.247,0.407,33.82,993.2,1
12.64,19.85,0.416,1.315,0.748,17.95,1017.66,0
26.68,34.34,0.237,0.515,0.004,20.61,1017.0,0
62.31,14.2,1.767,0.272,0.878,28.13,994.47,0
72.93,48.91,0.56,2.132,0.706,20.66,1012.11,1
29.44,84.47,1.496,1.157,0.073,21.95,1003.82,0
6.93,12.22,1.11,2.738,0.895,33.02,1019.46,0
46.92,70.78,2.412,1.621,0.487,25.77,991.66,0
28.1,93.92,0.961,1.045,0.652,21.69,1004.13,1
26.35,31.32,1.375,1.047,0.882,30.53,998.56,1
115.18,72.43,2.164,0.394,0.881,16.41,1011.79,1
73.96,97.76,1.3,1.781,0.409,26.27,993.33,1
66.83,96.61,2.38,1.747,0.238,16.99,1008.84,0
49.89,31.14,1.985,2.4,0.257,18.54,1018.44,0
51.47,19.03,1.232,0.604,0.766,16.25,1003.62,0
64.91,23.35,1.512,0.872,0.929,33.03,1003.63,0
83.57,73.18,2.902,0.292,0.072,15.96,1004.87,1
84.26,75.32,1.985,0.886,0.015,25.33,1002.47,1
20.6,70.68,2.715,1.284,0.823,19.5,1003.42,0
60.01,40.25,0.536,2.892,0.387,22.67,1003.9,1
49.43,25.28,1.45,1.959,0.276,24.87,1019.94,1
104.46,62.27,2.726,2.349,0.188,24.0,993.49,1
75.77,53.53,0.968,0.977,0.346,29.96,998.56,1
63.9,75.6,2.903,0.434,0.971,33.24,996.32,1
13.85,49.72,0.291,0.77,0.977,21.01,1006.33,0
72.68,40.48,2.708,0.769,0.332,15.49,990.08,1
14.06,36.41,1.336,1.749,0.964,32.88,1017.63,1
40.46,29.03,0.221,1.024,0.3,34.58,1005.93,0
17.14,33.92,2.639,2.572,0.854,23.67,1016.88,1
83.05,18.53,0.756,2.966,0.212,24.12,1000.35,1
24.75,41.22,0.067,1.03,0.826,17.88,994.5,0
47.02,13.29,0.407,2.115,0.354,24.51,995.77,0
107.48,26.78,1.977,1.972,0.196,21.07,1004.12,0
24.52,77.21,2.933,0.583,0.935,34.89,991.21,0
60.94,39.29,0.334,2.754,0.214,18.7,1013.45,0
50.31,70.14,1.386,0.598,0.992,22.57,1013.72,0
2.17,74.52,0.542,2.211,0.109,27.33,1011.06,0
95.13,62.31,2.235,1.043,0.01,21.9,1016.89,0
8.29,96.28,0.354,1.101,0.871,24.49,1006.48,0
56.91,11.93,0.72,1.366,0.587,34.47,1004.38,0
67.28,76.48,0.589,2.594,0.422,25.16,1005.88,1
75.41,96.29,1.658,0.421,0.082,33.21,995.46,1
82.64,87.6,2.62,0.164,0.575,15.86,1005.37,1
30.39,25.11,1.533,1.206,0.394,17.4,1006.25,1
1.2,39.41,0.175,0.167,0.484,33.89,1012.94,0
86.81,25.52,1.69,2.063,0.63,17.57,1000.44,1
64.28,64.12,2.393,2.281,0.64,29.73,992.77,1
100.33,74.1,0.396,2.564,0.961,23.92,1007.92,1
98.57,38.54,0.218,2.232,0.655,23.13,1013.64,0
101.2,58.56,0.563,2.749,0.339,28.18,1019.09,1
58.21,72.18,2.238,2.245,0.33,29.55,992.71,1
40.04,47.92,1.775,2.808,0.477,33.64,1012.39,0
94.99,86.86,1.622,0.579,0.259,20.14,1007.88,0
54.16,79.44,0.748,1.5,0.376,28.96,990.46,1
22.01,15.82,0.997,2.982,0.842,21.85,1011.55,0
102.6,65.9,2.898,2.045,0.86,29.35,990.79,1
105.91,31.18,0.722,2.636,0.628,17.84,1013.56,0
55.96,60.18,2.705,0.091,0.583,24.15,1011.64,1
9.08,96.12,1.742,2.615,0.427,18.67,1010.64,1
46.54,89.12,0.37,2.093,0.636,21.73,993.6,0
96.42,46.41,1.402,0.512,0.806,29.31,1017.57,0
108.21,36.24,2.846,0.077,0.738,19.67,1016.97,1
24.42,31.1,1.256,0.78,0.035,28.7,1017.01,0
8.04,57.93,2.59,2.747,0.731,24.92,1000.81,1
105.28,20.28,0.769,2.004,0.72,16.84,1004.77,1
46.73,59.43,1.713,2.758,0.099,22.73,993.45,1
65.01,10.12,2.532,1.338,0.15,32.38,991.53,1
116.17,39.15,2.762,2.81,0.788,34.79,991.76,1
7.99,29.79,1.457,1.389,0.559,22.38,1007.06,0
77.8,97.41,1.919,0.613,0.822,16.1,999.64,1
8.89,75.45,0.009,0.454,0.185,17.6,1007.39,0
45.06,41.47,0.76,2.981,0.031,30.76,1007.78,0
96.46,18.36,0.836,1.002,0.162,28.12,1017.21,0
52.02,56.51,0.28,0.48,0.453,20.7,1016.47,0
119.66,29.21,0.839,0.025,0.523,22.83,1011.56,1
67.09,58.28,0.963,0.857,0.858,31.22,1014.56,0
38.54,85.18,2.906,2.667,0.716,23.26,990.09,0
26.41,65.42,2.006,1.602,0.99,30.12,990.47,0
42.06,67.04,1.278,1.897,0.079,20.9,1003.76,0
44.7,58.69,2.964,2.767,0.13,29.5,1009.61,1
8.25,93.45,0.46,1.539,0.084,24.33,1013.82,0
44.35,93.87,1.428,2.515,0.538,25.91,1003.42,1
55.71,56.15,1.941,0.971,0.267,26.97,1018.21,0
86.73,37.52,0.167,2.931,0.684,24.01,1014.45,0
78.81,51.36,2.151,0.236,0.133,24.32,993.08,0
85.05,26.79,0.3,2.174,0.103,20.31,1003.21,0
1.0,67.27,0.421,1.982,0.46,34.72,1019.85,1
26.12,55.01,0.479,0.575,0.376,33.12,1002.3,0
79.4,19.3,2.787,1.167,0.829,25.55,1001.59,0
58.08,27.79,2.05,0.938,0.838,15.69,998.82,0
0.64,53.17,1.966,0.283,0.117,18.37,1004.59,1
96.54,89.88,1.666,1.754,0.812,32.08,1011.9,1
92.74,60.98,0.878,2.981,0.564,33.62,991.42,1
65.81,71.34,1.863,1.679,0.504,18.23,1015.07,1
7.98,40.51,1.23,1.636,0.095,29.69,1017.53,0
91.98,61.43,0.436,0.121,0.74,27.46,1013.43,1
70.05,50.26,2.069,0.418,0.06,21.07,1017.47,1
93.84,69.32,0.389,1.54,0.278,23.72,992.85,0
90.21,14.55,0.572,2.956,0.095,28.55,1003.5,1
96.36,54.4,2.453,2.63,0.531,17.03,992.13,1
62.16,36.64,1.98,1.021,0.645,18.78,1015.11,1
16.84,39.36,1.893,1.629,0.891,15.67,1018.58,0
80.54,96.48,1.255,1.658,0.734,33.04,998.93,1
74.46,26.44,1.189,2.056,0.961,26.48,1006.06,1
89.07,38.01,2.071,2.063,0.761,25.47,998.93,1
20.39,55.89,2.22,2.369,0.298,29.12,1001.37,0
23.4,87.67,1.531,0.075,0.548,34.77,1004.3,0
106.85,47.5,2.908,2.831,0.458,18.44,1013.72,1
90.0,76.95,2.867,0.21,0.566,17.66,994.41,0
108.99,87.07,1.237,1.428,0.572,20.9,994.71,1
91.05,37.9,2.462,2.759,0.702,33.08,996.06,1
71.66,45.35,1.63,1.463,0.083,23.23,991.59,0
78.5,42.09,1.535,0.191,0.747,30.87,1009.3,1
106.7,84.96,0.165,0.688,0.144,19.06,995.7,1
69.46,13.99,1.722,1.736,0.026,24.87,1003.13,1
75.89,37.76,2.702,0.264,0.519,17.55,1010.57,1
18.78,71.15,2.34,1.271,0.581,23.26,1003.47,0
56.87,60.89,2.359,0.987,0.035,20.25,1017.18,0
85.97,49.27,0.48,2.446,0.515,25.99,1013.08,1
32.51,58.6,1.075,0.33,0.535,30.61,998.19,0
24.27,27.78,0.7,2.048,0.052,33.77,993.91,0
37.66,48.76,0.948,1.22,0.712,20.68,1016.83,0
28.98,55.15,1.739,1.763,0.21,29.86,1001.91,0
25.79,91.11,1.094,0.617,0.794,32.71,1001.48,1
50.98,33.48,1.682,1.829,0.311,17.5,1014.3,0
108.94,88.1,1.316,2.022,0.478,26.72,990.28,0
60.85,67.98,0.86,0.211,0.892,27.24,1003.53,0
22.55,11.83,0.286,2.473,0.806,20.45,1011.43,0
9.24,75.22,2.676,2.584,0.782,15.45,1015.46,1
83.54,13.2,0.034,0.191,0.16,20.13,1016.56,0
45.94,99.76,0.005,1.81,0.048,26.69,1003.97,1
98.62,88.54,2.48,1.782,0.606,18.93,1015.43,1
79.14,36.76,2.99,0.037,0.411,20.75,991.07,1
95.55,33.17,2.181,1.027,0.909,29.16,999.16,1
32.63,44.33,0.046,2.907,0.35,22.97,990.31,0
83.08,42.06,0.68,1.666,0.411,16.31,994.97,1
31.69,43.51,2.915,2.8,0.526,22.98,1011.74,0
112.69,38.64,2.426,2.027,0.796,35.0,990.13,0
76.36,65.9,1.7,0.085,0.268,20.22,1005.69,1
38.94,24.78,0.711,0.233,0.942,20.31,1002.42,0
32.34,86.14,0.043,2.167,0.54,18.4,993.69,0
22.91,83.12,0.063,1.664,0.841,20.43,1010.57,1
83.36,52.88,1.836,0.381,0.526,26.5,1010.79,0
26.25,86.75,0.065,1.842,0.772,34.29,1011.79,1
71.44,32.24,2.981,2.431,0.051,27.15,1012.96,0
31.76,11.58,0.55,2.259,0.799,23.2,999.45,0
79.44,65.73,2.132,0.738,0.524,22.79,1019.82,1
97.79,51.21,0.465,0.775,0.449,15.48,992.19,0
93.36,61.04,1.62,2.904,0.112,15.05,1009.43,1
91.3,90.94,0.242,2.662,0.742,30.94,1019.12,1
22.53,97.29,2.3,0.955,0.131,24.8,996.73,1
10.61,67.1,1.755,2.472,0.192,15.66,998.34,0
83.87,78.77,0.259,0.485,0.126,20.72,1007.28,0
44.2,17.54,2.546,0.591,0.007,22.13,1013.44,0
51.88,24.46,1.641,0.544,0.662,30.67,999.87,0
3.74,75.99,2.765,0.263,0.271,23.69,1015.1,0
31.15,48.82,2.75,2.564,0.149,30.79,997.23,1
4.04,50.14,2.762,1.736,0.32,27.67,1016.23,0
105.5,37.77,0.233,0.777,0.499,15.66,997.59,1
29.21,64.66,0.363,2.546,0.503,34.37,1008.52,0
66.88,26.66,2.963,2.408,0.367,18.63,1000.73,1
4.68,66.42,1.463,0.303,0.495,20.51,999.65,0
80.02,25.64,0.715,1.932,0.427,31.19,1000.62,0
38.76,15.74,2.309,2.166,0.823,18.8,1004.98,1
107.75,39.73,0.793,2.147,0.03,23.02,1015.35,0
106.57,30.8,2.182,2.169,0.868,32.3,1012.78,1
39.03,90.01,2.512,0.508,0.244,27.75,1003.48,1
108.12,14.95,2.353,0.945,0.722,21.04,998.46,1
119.54,25.9,0.822,2.533,0.405,27.88,1015.63,1
99.05,59.38,1.205,2.695,0.294,31.25,1016.11,0
101.38,53.3,1.24,0.838,0.615,23.08,1003.61,1
29.88,14.13,1.474,0.069,0.769,26.43,1010.88,1
69.2,10.65,0.502,2.579,0.45,34.76,1001.08,0
8.07,98.93,1.357,1.131,0.467,34.29,994.47,0
11.39,69.3,1.532,0.988,0.059,25.18,999.64,0
119.87,42.89,1.595,1.041,0.924,16.92,1010.46,1
39.2,52.34,2.46,1.247,0.847,29.01,1013.08,0
89.78,33.99,1.552,1.135,0.398,20.37,1015.55,0
96.8,41.04,0.692,1.699,0.765,28.39,990.53,0
102.96,68.41,1.989,0.237,0.313,22.04,1004.59,1
119.72,89.45,2.392,2.915,0.73,29.38,998.22,1
28.98,26.57,0.958,2.809,0.517,22.35,1010.52,0
4.84,85.63,1.936,2.803,0.461,33.82,997.36,0
49.34,20.94,0.441,2.638,0.057,17.73,1006.99,0
15.61,29.35,1.026,1.981,0.965,16.37,1011.36,0
2.69,13.35,2.728,0.663,0.837,30.62,1013.1,0
43.25,22.67,2.734,0.148,0.793,23.03,998.08,1
94.05,92.56,1.726,0.298,0.305,24.31,992.63,1
67.94,51.35,2.107,0.972,0.29,33.68,996.56,0
37.53,16.99,2.562,1.512,0.573,26.8,1007.97,1
78.52,96.38,2.876,2.98,0.846,28.2,991.21,1
27.84,89.11,1.47,1.306,0.935,15.39,994.77,0
1.73,77.92,1.685,1.574,0.269,28.41,1019.86,1
91.72,94.01,1.247,2.085,0.607,22.77,1001.47,1
74.85,29.81,0.216,0.542,0.724,24.2,1004.9,0
91.48,85.27,1.268,2.798,0.226,31.16,990.33,1
4.67,72.1,2.372,1.587,0.407,25.48,1007.76,1
100.45,88.28,2.415,0.829,0.187,34.74,999.76,1
74.34,81.72,2.677,2.805,0.699,30.94,1005.91,1
67.61,41.18,0.154,1.876,0.864,29.57,1005.78,0
74.95,79.7,1.581,1.451,0.878,26.77,1019.02,1
103.73,33.62,0.322,1.74,0.67,23.25,998.05,0
70.43,39.57,0.602,2.245,0.347,16.06,1007.11,0
69.71,19.71,2.701,0.464,0.661,15.37,1001.45,0
118.88,94.16,1.49,2.594,0.864,15.94,1002.66,1
90.81,36.19,2.276,2.879,0.626,34.18,991.67,1
53.08,56.86,0.193,1.701,0.413,21.46,1010.65,1
84.89,45.22,1.25,2.047,0.92,29.01,995.86,1
46.71,96.39,2.023,2.58,0.835,26.89,1004.05,1
27.47,40.15,0.4,1.124,0.882,26.43,1003.03,1
71.62,80.07,0.977,2.978,0.903,26.58,1004.04,1
111.38,86.99,0.194,2.042,0.394,21.05,1001.27,1
111.5,49.2,1.954,1.272,0.86,32.73,997.27,1
41.03,44.04,2.913,2.032,0.57,33.38,1003.46,1
63.32,77.3,2.481,1.565,0.038,27.89,991.39,1
25.4,92.16,2.924,0.335,0.636,32.28,997.27,1
119.48,77.94,2.537,2.388,0.471,16.2,1013.55,1
117.73,30.44,2.566,1.693,0.275,17.01,1015.28,0
77.94,89.95,1.732,2.388,0.97,26.18,1011.46,1
96.53,44.88,1.555,0.465,0.055,31.93,1008.98,0
85.81,61.86,1.219,1.615,0.946,21.31,1014.34,1
71.18,84.83,2.454,2.3,0.159,25.96,993.83,1
6.4,26.96,0.546,2.965,0.377,15.2,1005.76,0
54.57,80.61,0.169,2.653,0.417,34.73,993.49,0
80.97,63.65,2.844,2.593,0.731,30.34,1013.34,1
81.3,90.4,0.011,0.742,0.216,22.23,1005.62,1
44.77,25.48,2.93,2.514,0.986,34.66,1014.3,1
113.0,47.86,2.187,0.508,0.749,16.85,1013.97,1
20.08,84.96,0.985,0.594,0.79,24.28,1003.99,0
60.04,11.73,2.093,0.33,0.106,16.18,1004.91,0
82.91,20.1,2.454,2.573,0.476,21.7,990.85,1
83.66,99.15,0.736,0.325,0.946,19.39,1005.71,1
77.84,35.24,2.313,0.414,0.27,21.33,1010.32,0
33.03,97.8,2.413,0.738,0.145,33.95,997.01,1
18.74,26.43,0.748,1.718,0.485,23.54,1019.6,0
76.31,42.5,0.126,2.641,0.93,21.5,1019.24,1
71.92,77.76,0.612,1.255,0.487,27.82,998.48,1
21.52,69.2,0.602,1.639,0.405,28.67,1011.39,0
84.62,62.3,0.196,0.499,0.65,34.68,990.9,1
54.62,57.69,2.178,0.798,0.937,25.92,1009.97,0
80.13,85.91,1.14,0.402,0.049,30.05,1008.72,0
100.48,31.15,2.653,1.23,0.153,22.64,1014.66,0
20.37,49.82,0.757,1.771,0.133,18.42,999.13,0
2.3,23.99,1.36,0.852,0.085,23.6,1016.34,0
93.49,63.63,1.917,2.538,0.302,23.38,1015.74,1
73.16,32.55,2.632,2.944,0.229,23.41,1010.09,1
83.96,40.05,1.574,0.36,0.549,28.91,1004.17,1
100.58,52.41,1.121,0.054,0.327,23.12,1008.55,1
96.34,12.41,2.601,2.369,0.405,34.08,1011.9,1
115.31,18.27,0.931,0.572,0.942,34.65,1019.26,1
64.31,71.73,0.238,1.059,0.156,25.47,993.65,1
58.62,48.61,1.335,1.183,0.388,26.17,999.39,0
48.23,87.83,2.355,2.75,0.257,23.15,1013.42,1
18.44,72.52,0.092,1.977,0.549,22.11,1002.28,0
68.71,10.73,1.758,0.122,0.736,34.71,1010.17,0
33.24,65.5,1.783,0.044,0.817,15.81,993.99,1
110.56,18.44,2.786,0.599,0.515,23.2,1011.27,1
69.98,80.28,0.859,0.955,0.855,18.03,1010.22,1
71.14,99.24,0.837,1.454,0.785,29.53,1007.57,1
42.59,57.81,1.321,2.514,0.157,18.89,1012.96,1
6.24,71.45,1.071,0.944,0.245,32.69,1016.4,0
3.81,31.36,2.209,1.13,0.672,22.49,1014.88,0
50.8,49.38,1.925,0.988,0.975,33.34,993.83,1
10.15,87.05,2.277,0.027,0.376,34.73,1012.33,1
72.82,25.07,2.46,2.866,0.23,30.42,1003.49,0
105.72,33.9,2.769,0.417,0.869,27.46,1000.02,0
105.95,50.09,1.293,0.863,0.2,18.0,1016.39,1
79.09,74.1,2.954,0.388,0.697,33.66,1006.79,1
25.35,43.83,0.647,1.472,0.034,30.54,1005.04,0
103.56,93.5,2.143,2.796,0.019,20.76,1013.54,0
106.33,18.5,1.602,0.302,0.452,24.37,1006.6,1
23.6,43.37,2.451,1.323,0.657,16.35,1015.74,0
88.49,73.81,1.43,0.067,0.142,28.18,993.09,1
34.38,30.34,2.352,2.313,0.764,17.51,1013.28,0
96.32,69.08,2.791,1.924,0.129,28.03,994.92,0
119.67,24.78,2.197,2.099,0.534,28.43,996.76,1
3.6,15.04,2.328,1.417,0.308,21.49,995.38,0
107.68,20.89,0.202,2.723,0.752,33.97,997.15,1
74.72,93.7,0.615,1.229,0.804,30.58,1011.95,0
116.81,59.66,2.923,1.542,0.066,24.93,1009.66,1
55.8,81.67,2.08,2.086,0.193,33.37,996.89,1
101.69,39.94,1.684,1.562,0.893,32.12,998.11,1
7.49,63.34,1.101,0.568,0.416,28.84,992.98,1
40.23,54.55,0.133,0.951,0.477,18.06,1002.43,0
8.04,95.12,1.107,0.277,0.168,24.94,1001.36,0
117.04,77.28,1.497,1.298,0.995,32.29,994.37,1
98.04,75.75,0.634,1.828,0.923,27.18,1015.04,0
102.31,14.17,0.519,0.356,0.002,25.91,1015.58,1
112.56,59.47,1.525,1.892,0.551,34.1,993.27,1
10.21,52.03,1.758,2.679,0.872,15.33,997.99,1
46.27,93.51,0.72,1.013,0.431,15.24,1012.08,0
8.52,33.16,1.762,0.666,0.437,32.86,1016.1,0
25.3,34.29,2.701,2.679,0.379,15.77,992.15,0
27.52,47.02,1.42,2.076,0.029,21.65,1017.07,0
56.29,31.9,2.572,0.316,0.79,33.48,991.85,1
32.23,21.63,2.782,1.224,0.457,28.82,1009.01,0
12.12,87.17,0.277,2.022,0.531,27.96,990.66,1
20.1,60.24,0.287,1.723,0.256,28.14,1017.85,0
17.67,87.52,1.428,1.856,0.784,21.35,1000.61,0
116.77,84.8,1.764,1.701,0.794,25.61,1009.46,1
91.12,35.38,1.278,2.394,0.553,27.6,995.54,0
116.13,59.3,0.979,0.961,0.905,21.11,999.64,1
52.77,17.49,1.923,2.125,0.116,30.91,1012.42,1
33.4,92.37,0.006,2.973,0.787,21.43,1019.19,1
95.8,46.38,2.904,1.17,0.559,16.43,1019.76,0
39.15,45.43,0.696,2.373,0.231,19.03,1014.29,1
35.93,37.25,2.751,0.738,0.132,23.17,1015.42,0
27.9,51.46,0.327,0.846,0.301,33.16,1019.08,0
15.56,32.66,0.714,2.805,0.856,23.32,991.21,0
30.78,43.74,0.705,0.078,0.788,16.8,995.1,0
42.64,82.0,2.988,0.652,0.645,18.93,991.58,1
80.88,85.08,0.014,1.449,0.09,25.89,1005.03,0
7.51,37.38,1.919,1.206,0.955,18.55,1018.75,0
25.26,52.21,2.609,1.888,0.305,16.28,1007.47,0
97.08,88.64,2.017,0.578,0.607,29.3,1006.66,1
17.63,14.74,1.088,0.212,0.803,30.69,1014.8,0
41.12,90.02,2.875,1.108,0.133,32.01,1017.87,1
103.76,29.73,2.681,1.573,0.652,31.88,1010.96,1
18.59,71.07,1.302,1.686,0.032,22.59,1016.86,0
9.93,62.43,1.72,1.804,0.102,29.69,995.26,0
58.14,59.76,2.903,1.646,0.723,26.67,1005.1,1
36.29,87.34,2.948,0.737,0.155,15.47,1000.94,0
67.61,19.14,1.349,2.294,0.444,23.03,999.98,0
96.46,41.23,2.542,0.263,0.248,16.06,996.43,1
16.46,58.44,0.906,0.595,0.421,16.67,1016.82,0
69.68,83.02,1.115,2.218,0.077,16.12,1003.51,1
60.66,29.48,0.494,0.839,0.755,34.22,1005.91,0
17.29,82.26,0.628,1.48,0.079,31.88,998.29,0
74.88,45.97,1.971,0.982,0.838,23.78,1018.89,1
32.84,27.0,1.532,1.521,0.663,19.96,1008.34,0
58.54,78.31,0.693,1.04,0.417,16.45,990.02,0
